user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access
user2451,6.0,15.0,1.0,0.0,0.0,1
user2452,10.0,18.0,3.0,0.0,0.0,2
user2453,9.0,18.0,1.0,0.0,0.0,1
user2454,9.0,16.0,2.0,0.0,1.0,2
user2455,7.0,14.0,3.0,0.0,0.0,1
user2456,7.0,16.0,2.0,0.0,0.0,2
user2457,8.0,17.0,1.0,0.0,0.0,1
user2458,7.0,14.0,1.0,0.0,0.0,0
user2459,7.0,13.0,3.0,0.0,0.0,3
user2460,6.0,15.0,3.0,0.0,0.0,2
user2461,9.0,15.0,1.0,0.0,0.0,1
user2462,7.0,16.0,3.0,0.0,0.0,3
user2463,9.0,19.0,2.0,0.0,0.0,1
user2464,9.0,16.0,2.0,0.0,0.0,1
user2465,9.0,18.0,1.0,0.0,0.0,1
user2466,10.0,19.0,2.0,0.0,0.0,2
user2467,9.0,16.0,1.0,0.0,0.0,1
user2468,7.0,17.0,2.0,0.0,0.0,1
user2469,6.0,15.0,1.0,0.0,0.0,1
user2470,7.0,17.0,1.0,0.0,0.0,1
user2471,8.0,18.0,3.0,0.0,0.0,3
user2472,10.0,16.0,2.0,0.0,0.0,2
user2473,6.0,15.0,3.0,0.0,0.0,2
user2474,8.0,18.0,2.0,0.0,1.0,1
user2475,9.0,15.0,3.0,0.0,0.0,2
user2476,7.0,17.0,1.0,0.0,0.0,1
user2477,8.0,18.0,3.0,0.0,0.0,2
user2478,6.0,16.0,1.0,0.0,0.0,0
user2479,6.0,15.0,3.0,0.0,0.0,2
user2480,6.0,16.0,3.0,0.0,0.0,3
user2481,10.0,20.0,2.0,0.0,0.0,2
user2482,6.0,14.0,3.0,0.0,0.0,1
user2483,10.0,16.0,2.0,0.0,0.0,2
user2484,9.0,19.0,3.0,0.0,0.0,1
user2485,9.0,17.0,2.0,0.0,0.0,2
user2486,9.0,17.0,1.0,0.0,1.0,1
user2487,8.0,14.0,3.0,0.0,0.0,2
user2488,10.0,18.0,2.0,0.0,0.0,1
user2489,10.0,16.0,1.0,0.0,0.0,0
user2490,9.0,16.0,2.0,0.0,1.0,2
user2491,10.0,18.0,2.0,0.0,0.0,2
user2492,10.0,18.0,1.0,0.0,1.0,0
user2493,9.0,16.0,2.0,0.0,0.0,2
user2494,10.0,18.0,3.0,0.0,0.0,1
user2495,8.0,18.0,3.0,0.0,0.0,3
user2496,8.0,16.0,1.0,0.0,0.0,1
user2497,6.0,12.0,3.0,0.0,0.0,2
user2498,10.0,20.0,1.0,0.0,0.0,0
user2499,7.0,16.0,3.0,0.0,0.0,1
user2500,8.0,15.0,1.0,0.0,0.0,0
user2501,8.0,15.0,2.0,0.0,0.0,0
user2502,9.0,19.0,2.0,0.0,0.0,0
user2503,6.0,12.0,2.0,0.0,0.0,2
user2504,7.0,14.0,2.0,0.0,0.0,2
user2505,9.0,18.0,2.0,0.0,0.0,2
user2506,9.0,18.0,2.0,0.0,0.0,2
user2507,7.0,17.0,1.0,0.0,0.0,1
user2508,8.0,16.0,1.0,0.0,0.0,0
user2509,6.0,13.0,2.0,0.0,0.0,2
user2510,9.0,18.0,2.0,0.0,0.0,2
user2511,8.0,18.0,1.0,0.0,0.0,1
user2512,7.0,16.0,1.0,0.0,0.0,1
user2513,9.0,16.0,2.0,0.0,0.0,2
user2514,10.0,19.0,3.0,0.0,0.0,1
user2515,6.0,15.0,2.0,0.0,0.0,2
user2516,9.0,17.0,1.0,0.0,0.0,0
user2517,10.0,16.0,2.0,0.0,0.0,2
user2518,6.0,16.0,2.0,0.0,0.0,1
user2519,8.0,17.0,1.0,0.0,0.0,0
user2520,10.0,18.0,3.0,0.0,0.0,1
user2521,8.0,16.0,1.0,0.0,0.0,1
user2522,6.0,16.0,2.0,0.0,0.0,1
user2523,9.0,16.0,1.0,0.0,0.0,1
user2524,10.0,17.0,1.0,0.0,0.0,1
user2525,10.0,17.0,1.0,0.0,0.0,1
user2526,8.0,14.0,2.0,0.0,0.0,2
user2527,6.0,12.0,1.0,0.0,1.0,1
user2528,6.0,12.0,2.0,0.0,0.0,2
user2529,10.0,19.0,3.0,0.0,1.0,2
user2530,8.0,16.0,3.0,0.0,0.0,2
user2531,8.0,14.0,3.0,0.0,0.0,2
user2532,6.0,12.0,2.0,0.0,0.0,2
user2533,6.0,13.0,2.0,0.0,0.0,2
user2534,10.0,16.0,2.0,0.0,1.0,2
user2535,6.0,16.0,2.0,0.0,0.0,0
user2536,7.0,17.0,1.0,0.0,0.0,0
user2537,7.0,13.0,3.0,0.0,0.0,3
user2538,7.0,15.0,3.0,0.0,0.0,3
user2539,9.0,15.0,3.0,0.0,0.0,2
user2540,9.0,17.0,3.0,0.0,0.0,2
user2541,9.0,17.0,2.0,0.0,0.0,2
user2542,8.0,14.0,3.0,0.0,0.0,2
user2543,8.0,14.0,2.0,0.0,0.0,1
user2544,9.0,17.0,2.0,0.0,0.0,0
user2545,6.0,14.0,2.0,0.0,0.0,0
user2546,7.0,13.0,2.0,0.0,0.0,1
user2547,9.0,16.0,1.0,0.0,0.0,1
user2548,10.0,17.0,3.0,0.0,0.0,1
user2549,9.0,16.0,2.0,0.0,0.0,2
user2550,10.0,19.0,3.0,0.0,0.0,3
user2551,7.0,13.0,1.0,0.0,0.0,1
user2552,9.0,17.0,2.0,0.0,0.0,1
user2553,6.0,12.0,2.0,0.0,0.0,1
user2554,6.0,14.0,2.0,0.0,0.0,1
user2555,9.0,18.0,3.0,0.0,0.0,1
user2556,7.0,13.0,2.0,0.0,1.0,1
user2557,6.0,15.0,1.0,0.0,0.0,0
user2558,8.0,16.0,1.0,0.0,1.0,1
user2559,9.0,15.0,1.0,0.0,0.0,1
user2560,10.0,19.0,3.0,0.0,0.0,1
user2561,9.0,18.0,3.0,0.0,1.0,2
user2562,6.0,13.0,1.0,0.0,0.0,1
user2563,6.0,15.0,2.0,0.0,0.0,1
user2564,6.0,16.0,2.0,0.0,0.0,1
user2565,8.0,16.0,3.0,0.0,0.0,2
user2566,9.0,15.0,3.0,0.0,0.0,3
user2567,8.0,16.0,3.0,0.0,0.0,1
user2568,6.0,15.0,1.0,0.0,0.0,1
user2569,8.0,15.0,1.0,0.0,0.0,1
user2570,7.0,13.0,1.0,0.0,0.0,0
user2571,9.0,16.0,2.0,0.0,0.0,2
user2572,8.0,17.0,1.0,0.0,0.0,1
user2573,6.0,14.0,2.0,0.0,0.0,2
user2574,9.0,18.0,3.0,0.0,0.0,3
user2575,7.0,13.0,3.0,0.0,0.0,3
user2576,7.0,17.0,3.0,0.0,0.0,2
user2577,7.0,16.0,2.0,0.0,0.0,0
user2578,6.0,16.0,1.0,0.0,1.0,1
user2579,8.0,18.0,3.0,0.0,0.0,2
user2580,9.0,15.0,3.0,0.0,0.0,3
user2581,8.0,16.0,1.0,0.0,1.0,0
user2582,6.0,12.0,1.0,0.0,0.0,1
user2583,7.0,17.0,1.0,0.0,1.0,0
user2584,9.0,19.0,1.0,0.0,0.0,1
user2585,7.0,17.0,3.0,0.0,0.0,1
user2586,7.0,13.0,2.0,0.0,0.0,2
user2587,6.0,13.0,2.0,0.0,0.0,0
user2588,9.0,15.0,1.0,0.0,0.0,1
user2589,9.0,19.0,1.0,0.0,0.0,0
user2590,6.0,13.0,1.0,0.0,0.0,1
user2591,6.0,12.0,3.0,0.0,0.0,2
user2592,8.0,14.0,1.0,0.0,0.0,1
user2593,9.0,16.0,2.0,0.0,0.0,2
user2594,10.0,16.0,2.0,0.0,0.0,1
user2595,6.0,16.0,2.0,0.0,0.0,2
user2596,10.0,16.0,1.0,0.0,0.0,1
user2597,7.0,15.0,1.0,0.0,0.0,1
user2598,9.0,15.0,2.0,0.0,0.0,2
user2599,10.0,17.0,2.0,0.0,0.0,1
user2600,8.0,15.0,2.0,0.0,0.0,2
user2601,6.0,13.0,2.0,0.0,0.0,2
user2602,8.0,14.0,1.0,0.0,0.0,0
user2603,8.0,17.0,3.0,0.0,0.0,1
user2604,7.0,15.0,2.0,0.0,0.0,2
user2605,10.0,19.0,3.0,0.0,0.0,2
user2606,7.0,17.0,2.0,0.0,0.0,1
user2607,6.0,12.0,1.0,0.0,0.0,1
user2608,10.0,17.0,3.0,0.0,0.0,3
user2609,6.0,15.0,2.0,0.0,0.0,0
user2610,6.0,12.0,3.0,0.0,0.0,1
user2611,7.0,13.0,2.0,0.0,0.0,2
user2612,10.0,18.0,3.0,0.0,0.0,2
user2613,9.0,18.0,1.0,0.0,0.0,1
user2614,7.0,14.0,1.0,0.0,0.0,0
user2615,8.0,17.0,3.0,0.0,0.0,2
user2616,9.0,16.0,1.0,0.0,0.0,0
user2617,10.0,16.0,3.0,0.0,0.0,3
user2618,10.0,19.0,3.0,0.0,0.0,2
user2619,10.0,18.0,3.0,0.0,0.0,1
user2620,8.0,14.0,2.0,0.0,0.0,1
user2621,10.0,17.0,2.0,0.0,0.0,1
user2622,6.0,12.0,2.0,0.0,1.0,1
user2623,10.0,20.0,3.0,0.0,0.0,2
user2624,10.0,19.0,1.0,0.0,0.0,0
user2625,7.0,13.0,1.0,0.0,1.0,1
user2626,7.0,14.0,2.0,0.0,0.0,2
user2627,9.0,16.0,2.0,0.0,0.0,1
user2628,7.0,13.0,1.0,0.0,0.0,1
user2629,6.0,14.0,3.0,0.0,0.0,2
user2630,8.0,17.0,2.0,0.0,0.0,2
user2631,8.0,18.0,1.0,0.0,0.0,1
user2632,9.0,15.0,3.0,0.0,0.0,2
user2633,6.0,16.0,2.0,0.0,0.0,2
user2634,7.0,13.0,3.0,0.0,0.0,1
user2635,9.0,15.0,3.0,0.0,1.0,1
user2636,6.0,13.0,2.0,0.0,0.0,2
user2637,9.0,19.0,3.0,0.0,1.0,1
user2638,8.0,15.0,1.0,0.0,1.0,1
user2639,8.0,14.0,1.0,0.0,0.0,1
user2640,8.0,14.0,1.0,0.0,0.0,0
user2641,7.0,16.0,3.0,0.0,0.0,2
user2642,7.0,14.0,3.0,0.0,0.0,3
user2643,6.0,16.0,2.0,0.0,0.0,0
user2644,9.0,18.0,2.0,0.0,0.0,2
user2645,7.0,17.0,2.0,0.0,0.0,2
user2646,9.0,18.0,1.0,0.0,0.0,1
user2647,8.0,17.0,2.0,0.0,0.0,1
user2648,7.0,15.0,3.0,0.0,0.0,2
user2649,8.0,16.0,1.0,0.0,0.0,0
user2650,7.0,17.0,2.0,0.0,0.0,1
user2651,6.0,13.0,2.0,0.0,0.0,1
user2652,6.0,15.0,1.0,0.0,0.0,1
user2653,9.0,16.0,3.0,0.0,0.0,1
user2654,8.0,16.0,1.0,0.0,0.0,1
user2655,10.0,20.0,1.0,0.0,0.0,1
user2656,7.0,17.0,3.0,0.0,1.0,2
user2657,7.0,16.0,1.0,0.0,0.0,1
user2658,10.0,17.0,1.0,0.0,0.0,1
user2659,10.0,19.0,3.0,0.0,0.0,2
user2660,8.0,17.0,2.0,0.0,0.0,2
user2661,7.0,15.0,1.0,0.0,0.0,1
user2662,9.0,16.0,3.0,0.0,0.0,1
user2663,10.0,20.0,1.0,0.0,0.0,0
user2664,6.0,12.0,3.0,0.0,1.0,1
user2665,6.0,16.0,1.0,0.0,0.0,1
user2666,6.0,16.0,1.0,0.0,0.0,1
user2667,9.0,15.0,3.0,0.0,0.0,0
user2668,9.0,16.0,2.0,0.0,0.0,0
user2669,6.0,12.0,2.0,0.0,0.0,0
user2670,9.0,16.0,1.0,0.0,0.0,1
user2671,8.0,15.0,2.0,0.0,0.0,1
user2672,6.0,15.0,2.0,0.0,0.0,2
user2673,8.0,17.0,3.0,0.0,0.0,2
user2674,10.0,20.0,2.0,0.0,0.0,1
user2675,6.0,15.0,1.0,0.0,0.0,1
user2676,7.0,16.0,1.0,0.0,0.0,1
user2677,7.0,15.0,2.0,0.0,0.0,2
user2678,9.0,15.0,3.0,0.0,0.0,3
user2679,6.0,14.0,1.0,0.0,0.0,1
user2680,10.0,18.0,2.0,0.0,0.0,1
user2681,9.0,17.0,1.0,0.0,0.0,1
user2682,10.0,20.0,1.0,0.0,0.0,1
user2683,7.0,13.0,3.0,0.0,0.0,2
user2684,10.0,18.0,1.0,0.0,0.0,1
user2685,6.0,14.0,1.0,0.0,0.0,0
user2686,6.0,15.0,3.0,0.0,0.0,2
user2687,8.0,18.0,2.0,0.0,0.0,2
user2688,6.0,14.0,1.0,0.0,0.0,0
user2689,7.0,17.0,3.0,0.0,0.0,1
user2690,6.0,13.0,2.0,0.0,0.0,2
user2691,7.0,14.0,3.0,0.0,0.0,2
user2692,10.0,19.0,1.0,0.0,0.0,1
user2693,10.0,17.0,3.0,0.0,0.0,3
user2694,7.0,15.0,1.0,0.0,0.0,1
user2695,8.0,17.0,1.0,0.0,0.0,1
user2696,8.0,14.0,1.0,0.0,0.0,1
user2697,8.0,17.0,3.0,0.0,0.0,2
user2698,9.0,19.0,2.0,0.0,1.0,0
user2699,6.0,16.0,1.0,0.0,0.0,1
user2700,10.0,18.0,3.0,0.0,0.0,2
user2701,9.0,17.0,3.0,0.0,0.0,3
user2702,6.0,15.0,1.0,0.0,0.0,1
user2703,6.0,15.0,2.0,0.0,0.0,2
user2704,7.0,13.0,3.0,0.0,0.0,3
user2705,6.0,14.0,3.0,0.0,0.0,3
user2706,6.0,13.0,3.0,0.0,0.0,3
user2707,9.0,16.0,2.0,0.0,0.0,2
user2708,10.0,16.0,1.0,0.0,0.0,0
user2709,8.0,18.0,2.0,0.0,0.0,2
user2710,7.0,15.0,3.0,0.0,0.0,2
user2711,9.0,15.0,1.0,0.0,0.0,1
user2712,8.0,14.0,3.0,0.0,0.0,2
user2713,6.0,13.0,3.0,0.0,0.0,3
user2714,10.0,18.0,1.0,0.0,0.0,0
user2715,9.0,17.0,1.0,0.0,0.0,0
user2716,8.0,18.0,2.0,0.0,0.0,1
user2717,10.0,20.0,1.0,0.0,0.0,1
user2718,9.0,17.0,3.0,0.0,0.0,3
user2719,10.0,18.0,2.0,0.0,0.0,2
user2720,7.0,15.0,3.0,0.0,0.0,2
user2721,7.0,15.0,2.0,0.0,0.0,1
user2722,8.0,14.0,3.0,0.0,0.0,1
user2723,7.0,15.0,1.0,0.0,0.0,1
user2724,9.0,19.0,2.0,0.0,0.0,1
user2725,7.0,17.0,1.0,0.0,0.0,0
user2726,8.0,15.0,1.0,0.0,0.0,0
user2727,7.0,14.0,1.0,0.0,0.0,1
user2728,6.0,14.0,3.0,0.0,0.0,3
user2729,10.0,19.0,1.0,0.0,0.0,1
user2730,8.0,15.0,1.0,0.0,0.0,1
user2731,7.0,13.0,2.0,0.0,0.0,2
user2732,8.0,15.0,1.0,0.0,0.0,1
user2733,8.0,18.0,3.0,0.0,0.0,1
user2734,7.0,15.0,1.0,0.0,0.0,1
user2735,6.0,12.0,3.0,0.0,0.0,3
user2736,9.0,18.0,3.0,0.0,0.0,3
user2737,7.0,15.0,2.0,0.0,0.0,0
user2738,7.0,17.0,1.0,0.0,0.0,1
user2739,10.0,18.0,2.0,0.0,0.0,2
user2740,9.0,17.0,3.0,0.0,0.0,3
user2741,10.0,17.0,2.0,0.0,0.0,0
user2742,10.0,19.0,2.0,0.0,0.0,2
user2743,8.0,14.0,3.0,0.0,0.0,3
user2744,9.0,15.0,3.0,0.0,0.0,1
user2745,7.0,17.0,3.0,0.0,0.0,0
user2746,6.0,12.0,2.0,0.0,0.0,1
user2747,9.0,16.0,3.0,0.0,0.0,2
user2748,9.0,15.0,3.0,0.0,0.0,2
user2749,8.0,18.0,3.0,0.0,1.0,1
user2750,7.0,17.0,2.0,0.0,0.0,1
user2751,7.0,15.0,2.0,0.0,0.0,1
user2752,7.0,13.0,2.0,0.0,0.0,2
user2753,10.0,19.0,2.0,0.0,0.0,2
user2754,6.0,15.0,3.0,0.0,0.0,3
user2755,7.0,15.0,1.0,0.0,0.0,0
user2756,10.0,20.0,1.0,0.0,0.0,1
user2757,6.0,14.0,3.0,0.0,0.0,3
user2758,9.0,18.0,2.0,0.0,1.0,1
user2759,8.0,16.0,2.0,0.0,0.0,2
user2760,6.0,14.0,1.0,0.0,0.0,1
user2761,8.0,17.0,1.0,0.0,0.0,1
user2762,10.0,17.0,2.0,0.0,0.0,2
user2763,9.0,18.0,1.0,0.0,0.0,0
user2764,9.0,16.0,1.0,0.0,0.0,0
user2765,9.0,18.0,3.0,0.0,0.0,1
user2766,7.0,17.0,2.0,0.0,1.0,1
user2767,10.0,17.0,1.0,0.0,0.0,1
user2768,7.0,16.0,1.0,0.0,1.0,0
user2769,10.0,16.0,1.0,0.0,0.0,1
user2770,10.0,19.0,2.0,0.0,0.0,0
user2771,6.0,15.0,1.0,0.0,0.0,1
user2772,8.0,15.0,1.0,0.0,0.0,1
user2773,10.0,20.0,1.0,0.0,0.0,1
user2774,7.0,14.0,1.0,0.0,0.0,1
user2775,9.0,19.0,3.0,0.0,0.0,2
user2776,9.0,17.0,3.0,0.0,0.0,2
user2777,10.0,19.0,2.0,0.0,0.0,2
user2778,10.0,19.0,3.0,0.0,0.0,2
user2779,7.0,13.0,2.0,0.0,0.0,2
user2780,7.0,15.0,2.0,0.0,0.0,1
user2781,9.0,17.0,2.0,0.0,0.0,2
user2782,9.0,18.0,2.0,0.0,0.0,2
user2783,7.0,13.0,1.0,0.0,0.0,1
user2784,8.0,14.0,1.0,0.0,0.0,1
user2785,10.0,18.0,3.0,0.0,0.0,1
user2786,10.0,20.0,1.0,0.0,0.0,0
user2787,9.0,17.0,1.0,0.0,1.0,0
user2788,9.0,15.0,1.0,0.0,0.0,1
user2789,8.0,18.0,2.0,0.0,0.0,2
user2790,6.0,14.0,3.0,0.0,0.0,3
user2791,7.0,13.0,3.0,0.0,0.0,2
user2792,7.0,16.0,2.0,0.0,0.0,0
user2793,7.0,14.0,1.0,0.0,0.0,0
user2794,6.0,14.0,2.0,0.0,0.0,2
user2795,9.0,17.0,1.0,0.0,0.0,0
user2796,6.0,14.0,1.0,0.0,0.0,1
user2797,10.0,16.0,3.0,0.0,0.0,2
user2798,10.0,17.0,3.0,0.0,0.0,3
user2799,6.0,13.0,3.0,0.0,0.0,3
user2800,10.0,18.0,1.0,0.0,0.0,1
user2801,8.0,16.0,2.0,0.0,0.0,2
user2802,6.0,16.0,1.0,0.0,1.0,1
user2803,8.0,15.0,3.0,0.0,0.0,2
user2804,6.0,16.0,3.0,0.0,0.0,1
user2805,8.0,17.0,3.0,0.0,0.0,3
user2806,9.0,16.0,1.0,0.0,0.0,0
user2807,6.0,13.0,1.0,0.0,0.0,0
user2808,10.0,17.0,1.0,0.0,0.0,1
user2809,10.0,20.0,1.0,0.0,0.0,1
user2810,10.0,20.0,1.0,0.0,0.0,1
user2811,6.0,15.0,1.0,0.0,0.0,0
user2812,6.0,13.0,3.0,0.0,0.0,3
user2813,6.0,14.0,1.0,0.0,0.0,1
user2814,8.0,16.0,1.0,0.0,0.0,1
user2815,7.0,16.0,2.0,0.0,0.0,2
user2816,10.0,18.0,2.0,0.0,0.0,2
user2817,7.0,15.0,2.0,0.0,0.0,2
user2818,6.0,12.0,3.0,0.0,0.0,3
user2819,7.0,14.0,3.0,0.0,0.0,3
user2820,7.0,14.0,2.0,0.0,0.0,2
user2821,7.0,13.0,2.0,0.0,0.0,0
user2822,9.0,15.0,3.0,0.0,0.0,3
user2823,6.0,15.0,3.0,0.0,0.0,3
user2824,9.0,16.0,1.0,0.0,0.0,1
user2825,6.0,16.0,3.0,0.0,0.0,2
user2826,10.0,19.0,2.0,0.0,0.0,2
user2827,6.0,14.0,1.0,0.0,0.0,1
user2828,6.0,14.0,3.0,0.0,0.0,2
user2829,6.0,12.0,2.0,0.0,0.0,2
user2830,6.0,16.0,3.0,0.0,0.0,0
user2831,7.0,14.0,3.0,0.0,0.0,2
user2832,7.0,15.0,2.0,0.0,0.0,1
user2833,6.0,13.0,1.0,0.0,0.0,1
user2834,8.0,16.0,1.0,0.0,0.0,1
user2835,8.0,18.0,1.0,0.0,0.0,0
user2836,10.0,20.0,1.0,0.0,2.0,0
user2837,10.0,16.0,2.0,0.0,0.0,2
user2838,10.0,16.0,1.0,0.0,0.0,1
user2839,10.0,17.0,2.0,0.0,0.0,1
user2840,8.0,18.0,2.0,0.0,0.0,2
user2841,6.0,12.0,3.0,0.0,0.0,2
user2842,7.0,17.0,3.0,0.0,1.0,1
user2843,9.0,19.0,1.0,0.0,0.0,1
user2844,7.0,13.0,1.0,0.0,0.0,0
user2845,7.0,15.0,2.0,0.0,0.0,1
user2846,9.0,16.0,3.0,0.0,0.0,0
user2847,10.0,19.0,2.0,0.0,0.0,1
user2848,6.0,14.0,1.0,0.0,0.0,1
user2849,6.0,12.0,1.0,0.0,0.0,1
user2850,10.0,19.0,2.0,0.0,0.0,1
user2851,8.0,16.0,3.0,0.0,0.0,2
user2852,10.0,16.0,1.0,0.0,0.0,1
user2853,6.0,15.0,2.0,0.0,0.0,2
user2854,6.0,14.0,1.0,0.0,0.0,1
user2855,9.0,17.0,1.0,0.0,0.0,1
user2856,9.0,19.0,1.0,0.0,0.0,1
user2857,9.0,18.0,1.0,0.0,0.0,1
user2858,7.0,13.0,1.0,0.0,0.0,1
user2859,9.0,17.0,1.0,0.0,0.0,1
user2860,7.0,16.0,2.0,0.0,0.0,1
user2861,6.0,15.0,1.0,0.0,0.0,1
user2862,10.0,16.0,3.0,0.0,0.0,2
user2863,6.0,15.0,3.0,0.0,0.0,1
user2864,9.0,19.0,2.0,0.0,0.0,2
user2865,6.0,13.0,2.0,0.0,0.0,2
user2866,6.0,13.0,2.0,0.0,0.0,1
user2867,8.0,18.0,3.0,0.0,0.0,2
user2868,9.0,16.0,2.0,0.0,0.0,2
user2869,9.0,18.0,2.0,0.0,0.0,1
user2870,8.0,18.0,2.0,0.0,0.0,2
user2871,10.0,19.0,1.0,0.0,0.0,1
user2872,8.0,18.0,1.0,0.0,0.0,0
user2873,9.0,19.0,2.0,0.0,0.0,1
user2874,8.0,17.0,1.0,0.0,1.0,1
user2875,6.0,14.0,1.0,0.0,0.0,1
user2876,9.0,16.0,3.0,0.0,0.0,2
user2877,7.0,13.0,3.0,0.0,1.0,2
user2878,6.0,12.0,2.0,0.0,0.0,2
user2879,9.0,15.0,2.0,0.0,0.0,2
user2880,7.0,17.0,3.0,0.0,1.0,2
user2881,8.0,16.0,3.0,0.0,0.0,2
user2882,10.0,16.0,2.0,0.0,0.0,1
user2883,6.0,16.0,3.0,0.0,0.0,0
user2884,9.0,18.0,3.0,0.0,0.0,1
user2885,7.0,16.0,2.0,0.0,0.0,0
user2886,9.0,17.0,3.0,0.0,0.0,3
user2887,10.0,20.0,2.0,0.0,0.0,1
user2888,10.0,16.0,1.0,0.0,0.0,1
user2889,9.0,15.0,1.0,0.0,0.0,1
user2890,9.0,17.0,1.0,0.0,0.0,0
user2891,9.0,18.0,1.0,0.0,0.0,1
user2892,6.0,13.0,1.0,0.0,1.0,0
user2893,10.0,18.0,1.0,0.0,0.0,0
user2894,7.0,16.0,3.0,0.0,1.0,1
user2895,7.0,16.0,1.0,0.0,0.0,1
user2896,9.0,15.0,1.0,0.0,0.0,1
user2897,10.0,19.0,2.0,0.0,0.0,1
user2898,10.0,20.0,3.0,0.0,0.0,3
user2899,10.0,19.0,1.0,0.0,0.0,1
user2900,10.0,17.0,2.0,0.0,0.0,2
user2901,10.0,19.0,3.0,0.0,0.0,2
user2902,8.0,18.0,3.0,0.0,0.0,0
user2903,9.0,17.0,2.0,0.0,0.0,2
user2904,8.0,14.0,2.0,0.0,0.0,2
user2905,6.0,12.0,2.0,0.0,0.0,1
user2906,7.0,15.0,3.0,0.0,0.0,3
user2907,8.0,18.0,3.0,0.0,0.0,0
user2908,6.0,14.0,1.0,0.0,0.0,0
user2909,9.0,18.0,1.0,0.0,0.0,0
user2910,8.0,17.0,1.0,0.0,0.0,0
user2911,8.0,15.0,1.0,0.0,0.0,1
user2912,7.0,15.0,2.0,0.0,0.0,2
user2913,10.0,16.0,2.0,0.0,0.0,1
user2914,8.0,16.0,1.0,0.0,0.0,1
user2915,7.0,17.0,3.0,0.0,0.0,2
user2916,8.0,17.0,3.0,0.0,0.0,3
user2917,9.0,19.0,3.0,0.0,0.0,3
user2918,9.0,15.0,3.0,0.0,0.0,2
user2919,9.0,15.0,1.0,0.0,0.0,0
user2920,8.0,18.0,2.0,0.0,0.0,2
user2921,9.0,19.0,2.0,0.0,0.0,1
user2922,6.0,15.0,1.0,0.0,0.0,1
user2923,6.0,13.0,2.0,0.0,0.0,2
user2924,8.0,18.0,1.0,0.0,0.0,0
user2925,8.0,18.0,1.0,0.0,0.0,1
user2926,8.0,17.0,2.0,0.0,0.0,2
user2927,7.0,13.0,2.0,0.0,0.0,2
user2928,10.0,18.0,3.0,0.0,0.0,2
user2929,8.0,16.0,1.0,0.0,0.0,1
user2930,10.0,17.0,3.0,0.0,0.0,3
user2931,10.0,16.0,2.0,0.0,0.0,1
user2932,10.0,20.0,2.0,0.0,0.0,1
user2933,8.0,14.0,2.0,0.0,0.0,1
user2934,10.0,20.0,2.0,0.0,0.0,0
user2935,9.0,16.0,1.0,0.0,0.0,1
user2936,8.0,14.0,2.0,0.0,0.0,1
user2937,8.0,16.0,3.0,0.0,1.0,2
user2938,9.0,19.0,2.0,0.0,0.0,1
user2939,8.0,17.0,2.0,0.0,0.0,2
user2940,9.0,19.0,1.0,0.0,0.0,0
user2941,10.0,20.0,2.0,0.0,0.0,1
user2942,7.0,13.0,1.0,0.0,1.0,1
user2943,10.0,17.0,1.0,0.0,0.0,1
user2944,10.0,17.0,3.0,0.0,0.0,3
user2945,9.0,19.0,3.0,0.0,0.0,1
user2946,10.0,19.0,1.0,0.0,0.0,0
user2947,10.0,16.0,1.0,0.0,0.0,0
user2948,10.0,18.0,3.0,0.0,0.0,1
user2949,9.0,16.0,3.0,0.0,0.0,3
user2950,7.0,15.0,2.0,0.0,2.0,2
user2951,9.0,17.0,1.0,0.0,1.0,1
user2952,6.0,13.0,2.0,0.0,0.0,1
user2953,9.0,17.0,3.0,0.0,1.0,2
user2954,7.0,17.0,2.0,0.0,0.0,1
user2955,7.0,14.0,2.0,0.0,1.0,1
user2956,6.0,13.0,2.0,0.0,0.0,1
user2957,6.0,14.0,3.0,0.0,0.0,2
user2958,9.0,19.0,2.0,0.0,0.0,0
user2959,9.0,15.0,2.0,0.0,1.0,1
user2960,7.0,15.0,3.0,0.0,0.0,2
user2961,7.0,15.0,2.0,0.0,0.0,1
user2962,8.0,18.0,1.0,0.0,0.0,0
user2963,7.0,13.0,2.0,0.0,0.0,2
user2964,9.0,15.0,3.0,0.0,0.0,2
user2965,6.0,12.0,1.0,0.0,1.0,1
user2966,8.0,16.0,2.0,0.0,1.0,2
user2967,6.0,15.0,1.0,0.0,0.0,1
user2968,8.0,14.0,1.0,0.0,0.0,1
user2969,9.0,16.0,2.0,0.0,0.0,1
user2970,7.0,17.0,1.0,0.0,0.0,1
user2971,10.0,16.0,1.0,0.0,0.0,1
user2972,10.0,20.0,2.0,0.0,0.0,2
user2973,10.0,19.0,3.0,0.0,0.0,2
user2974,6.0,16.0,3.0,0.0,0.0,0
user2975,6.0,14.0,3.0,0.0,0.0,1
user2976,8.0,18.0,1.0,0.0,0.0,1
user2977,9.0,16.0,2.0,0.0,0.0,2
user2978,9.0,16.0,3.0,0.0,0.0,1
user2979,6.0,13.0,2.0,0.0,0.0,1
user2980,8.0,17.0,1.0,0.0,0.0,1
user2981,8.0,18.0,3.0,0.0,1.0,2
user2982,6.0,16.0,3.0,0.0,0.0,2
user2983,8.0,14.0,2.0,0.0,0.0,1
user2984,8.0,17.0,1.0,0.0,0.0,1
user2985,9.0,16.0,3.0,0.0,0.0,3
user2986,8.0,15.0,3.0,0.0,0.0,2
